year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2018	12621	3	215	Emmanuel (MA)	-	Opponent Totals	-	-	-	38	31	107	359	191	198	""	18	""	""	""	1851:50	18	0.875	56	0.757	10	""	""	1	""	119	2	""
2018	12621	3	217	Emory	-	TEAM	-	-	-	1	""	2	""	1	179	""	1	""	5	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	217	Emory	-	Totals	-	-	-	41	27	109	298	130	179	""	16	""	""	""	1678:18	18	0.965	49	0.731	8	""	""	""	3	102	3	""
2018	12621	3	217	Emory	-	Opponent Totals	-	-	-	18	12	48	185	67	203	2	26	""	""	""	1678:18	41	2.199	89	0.685	3	""	""	""	2	74	3	""
2018	12621	3	216	Emory & Henry	-	TEAM	-	-	-	""	""	0	""	""	206	""	""	""	7	""	""	0	""	3	1.000	""	""	""	2	""	""	""	""
2018	12621	3	216	Emory & Henry	-	Totals	-	-	-	27	20	74	296	124	244	2	30	""	""	""	1743:15	42	2.168	96	0.696	4	""	""	2	""	103	""	""
2018	12621	3	216	Emory & Henry	-	Opponent Totals	-	-	-	42	29	113	260	139	197	3	14	""	""	""	1743:15	27	1.394	97	0.782	8	""	""	""	3	61	3	""
2018	12621	3	8981	Endicott	-	TEAM	-	-	-	""	""	0	""	""	227	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	8981	Endicott	-	Totals	-	-	-	37	35	109	410	147	227	2	11	""	""	""	1881:40	14	0.670	56	0.800	8	""	""	""	1	132	1	""
2018	12621	3	8981	Endicott	-	Opponent Totals	-	-	-	14	11	39	196	70	253	""	16	""	""	""	1881:40	37	1.770	110	0.748	5	""	""	""	1	68	1	""
2018	12621	3	218	Eureka	-	TEAM	-	-	-	""	""	0	""	""	80	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	218	Eureka	-	Totals	-	-	-	12	8	32	115	47	116	2	18	""	""	""	1353:03	66	4.390	152	0.697	1	""	""	2	1	37	3	""
2018	12621	3	218	Eureka	-	Opponent Totals	-	-	-	66	54	186	520	219	147	2	11	""	""	""	1353:03	12	0.798	34	0.739	7	""	""	1	1	113	2	""
2018	12621	3	221	FDU-Florham	-	TEAM	-	-	-	""	""	0	""	""	177	""	""	""	4	""	""	0	""	5	1.000	""	""	""	2	""	""	""	""
2018	12621	3	221	FDU-Florham	-	Totals	-	-	-	17	11	45	186	91	209	1	13	""	""	""	1550:00	42	2.439	97	0.698	4	""	""	2	2	55	2	""
2018	12621	3	221	FDU-Florham	-	Opponent Totals	-	-	-	42	33	117	305	139	160	""	14	""	""	""	1550:00	17	0.987	74	0.813	10	""	""	""	3	98	3	""
2018	12621	3	27892	Farmingdale St.	-	TEAM	-	-	-	""	""	0	""	""	120	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	27892	Farmingdale St.	-	Totals	-	-	-	27	18	72	233	116	141	""	12	""	""	""	1358:13	30	1.988	59	0.663	3	""	""	1	3	89	4	""
2018	12621	3	27892	Farmingdale St.	-	Opponent Totals	-	-	-	30	16	76	190	90	174	1	12	""	""	""	1358:13	27	1.789	89	0.767	8	""	""	""	1	60	2	""
2018	12621	3	225	Ferrum	-	TEAM	-	-	-	1	""	2	""	1	203	""	2	""	4	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	225	Ferrum	-	Totals	-	-	-	42	29	113	311	154	241	3	45	""	""	""	1764:21	33	1.683	114	0.776	3	""	""	""	3	97	3	""
2018	12621	3	225	Ferrum	-	Opponent Totals	-	-	-	33	23	89	308	147	227	1	30	""	""	""	1764:21	42	2.142	112	0.727	4	""	""	""	3	103	4	""
2018	12621	3	30032	Finlandia	-	TEAM	-	-	-	""	""	0	""	""	140	""	1	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30032	Finlandia	-	Totals	-	-	-	31	25	87	225	105	140	""	20	""	""	""	1376:59	39	2.549	68	0.636	3	""	""	""	""	77	""	""
2018	12621	3	30032	Finlandia	-	Opponent Totals	-	-	-	39	33	111	228	107	139	""	23	""	""	""	1466:59	31	1.902	74	0.705	3	""	""	""	1	67	2	""
2018	12621	3	227	Fitchburg St.	-	TEAM	-	-	-	2	""	4	""	2	201	""	""	""	3	""	""	0	""	6	1.000	""	""	""	""	""	""	""	""
2018	12621	3	227	Fitchburg St.	-	Totals	-	-	-	23	14	60	222	110	201	4	22	""	""	""	1493:45	34	2.049	98	0.742	1	""	""	""	1	66	1	""
2018	12621	3	227	Fitchburg St.	-	Opponent Totals	-	-	-	34	24	92	261	132	177	""	18	""	""	""	1493:45	23	1.386	87	0.791	3	""	""	1	1	92	1	""
2018	12621	3	11538	Fontbonne	-	TEAM	-	-	-	""	""	0	4	2	147	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	11538	Fontbonne	-	Totals	-	-	-	38	30	106	334	157	215	3	27	""	""	""	1748:13	20	1.030	66	0.767	8	""	""	""	2	99	4	""
2018	12621	3	11538	Fontbonne	-	Opponent Totals	-	-	-	20	17	57	202	86	247	2	35	""	""	""	1748:13	38	1.956	120	0.759	5	""	""	1	1	66	2	""
2018	12621	3	238	Framingham St.	-	TEAM	-	-	-	""	""	0	""	""	259	1	4	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	238	Framingham St.	-	Totals	-	-	-	32	28	92	290	148	259	3	33	""	""	""	1855:35	38	1.843	131	0.775	3	""	""	""	""	77	1	""
2018	12621	3	238	Framingham St.	-	Opponent Totals	-	-	-	38	25	101	349	169	224	""	15	""	""	""	1855:35	32	1.552	116	0.784	6	""	""	""	1	109	1	""
2018	12621	3	30069	Franciscan	-	TEAM	-	-	-	""	""	0	""	""	135	""	""	""	4	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30069	Franciscan	-	Totals	-	-	-	46	31	123	321	161	197	""	13	""	""	""	1750:00	33	1.697	82	0.713	4	""	""	2	6	93	8	""
2018	12621	3	30069	Franciscan	-	Opponent Totals	-	-	-	33	28	94	268	115	201	""	21	""	""	""	1750:00	46	2.366	115	0.714	4	""	""	""	2	116	3	""
2018	12621	3	2694	Franklin	-	TEAM	-	-	-	""	""	0	2	1	106	""	""	""	4	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2018	12621	3	2694	Franklin	-	Totals	-	-	-	20	12	52	174	82	126	1	25	""	""	""	1540:00	48	2.805	108	0.692	1	""	""	1	3	75	3	""
2018	12621	3	2694	Franklin	-	Opponent Totals	-	-	-	48	31	127	319	157	135	""	18	""	""	""	1540:00	20	1.169	60	0.750	9	""	""	2	4	89	5	""
2018	12621	3	239	Franklin & Marshall	-	TEAM	-	-	-	1	""	2	""	1	177	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	239	Franklin & Marshall	-	Totals	-	-	-	35	29	99	282	114	177	""	9	""	""	""	1670:50	18	0.970	70	0.795	8	""	""	""	2	136	2	""
2018	12621	3	239	Franklin & Marshall	-	Opponent Totals	-	-	-	18	14	50	206	88	156	""	16	""	""	""	1670:50	35	1.885	79	0.693	3	""	""	""	""	86	""	""
2018	12621	3	242	Fredonia	-	TEAM	-	-	-	""	""	0	""	""	124	""	""	""	2	""	""	0	""	6	1.000	""	""	""	""	""	""	""	""
2018	12621	3	242	Fredonia	-	Totals	-	-	-	27	21	75	225	107	125	""	22	""	""	""	1608:35	27	1.511	134	0.832	4	""	""	5	""	82	2	""
2018	12621	3	242	Fredonia	-	Opponent Totals	-	-	-	27	22	76	330	161	178	2	26	""	""	""	1608:04	27	1.511	79	0.745	3	""	""	4	1	92	2	""
2018	12621	3	243	Frostburg St.	-	TEAM	-	-	-	""	""	0	""	""	251	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	243	Frostburg St.	-	Totals	-	-	-	20	11	51	218	94	280	1	29	""	""	""	1730:14	33	1.717	79	0.705	5	""	""	""	2	80	3	""
2018	12621	3	243	Frostburg St.	-	Opponent Totals	-	-	-	33	22	88	229	112	310	1	37	""	""	""	1730:14	20	1.040	73	0.785	9	""	""	1	3	85	3	""
2018	12621	3	245	Gallaudet	-	TEAM	-	-	-	""	""	0	""	""	173	""	""	""	6	""	""	0	""	9	1.000	""	""	""	1	""	""	""	""
2018	12621	3	245	Gallaudet	-	Totals	-	-	-	19	15	53	157	77	190	1	14	""	""	""	1530:00	43	2.529	119	0.735	2	""	""	2	2	72	3	""
2018	12621	3	245	Gallaudet	-	Opponent Totals	-	-	-	43	29	115	337	162	144	""	8	""	""	""	1530:00	19	1.118	58	0.753	8	""	""	""	4	131	6	""
2018	12621	3	30084	Geneva	-	TEAM	-	-	-	1	""	2	""	1	255	""	1	""	7	""	""	0	""	11	1.000	""	""	""	""	""	""	""	""
2018	12621	3	30084	Geneva	-	Totals	-	-	-	49	41	139	330	154	255	""	14	""	""	""	1849:17	14	0.681	78	0.848	11	""	""	11	2	126	2	""
2018	12621	3	30084	Geneva	-	Opponent Totals	-	-	-	14	10	38	202	92	277	""	20	""	""	""	1849:17	49	2.385	105	0.682	1	""	""	15	""	67	1	""
2018	12621	3	1094	George Fox	-	TEAM	-	-	-	""	""	0	""	""	252	""	2	""	3	""	""	0	""	6	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1094	George Fox	-	Totals	-	-	-	15	9	39	191	83	264	4	28	""	""	""	1865:13	44	2.123	96	0.686	2	""	""	""	""	76	""	""
2018	12621	3	1094	George Fox	-	Opponent Totals	-	-	-	44	39	127	351	140	216	""	12	""	""	""	1865:13	15	0.724	68	0.819	10	""	""	""	2	134	3	""
2018	12621	3	258	Gettysburg	-	TEAM	-	-	-	1	""	2	""	1	183	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	258	Gettysburg	-	Totals	-	-	-	34	24	92	242	107	183	""	16	""	""	""	1649:14	17	0.928	52	0.754	7	""	""	1	2	105	3	""
2018	12621	3	258	Gettysburg	-	Opponent Totals	-	-	-	17	13	47	147	70	245	""	35	""	""	""	1649:14	34	1.855	73	0.682	3	""	""	""	""	73	""	""
2018	12621	3	1099	Gordon	-	TEAM	-	-	-	""	""	0	""	""	197	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1099	Gordon	-	Totals	-	-	-	24	19	67	290	122	198	2	9	""	""	""	1829:41	12	0.590	83	0.874	11	""	""	1	1	119	3	""
2018	12621	3	1099	Gordon	-	Opponent Totals	-	-	-	12	9	33	217	95	244	""	18	""	""	""	1829:41	24	1.181	96	0.800	6	""	""	3	""	75	""	""
2018	12621	3	1467	Goucher	-	TEAM	-	-	-	""	""	0	""	""	194	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	1467	Goucher	-	Totals	-	-	-	19	12	50	253	115	206	1	12	""	""	""	1736:47	21	1.088	96	0.821	7	""	""	2	1	94	2	""
2018	12621	3	1467	Goucher	-	Opponent Totals	-	-	-	21	14	56	260	119	210	1	19	""	""	""	1736:47	19	0.985	96	0.835	8	""	""	""	""	90	""	""
2018	12621	3	11062	Green Mountain	-	TEAM	-	-	-	""	""	0	""	""	88	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	11062	Green Mountain	-	Totals	-	-	-	8	6	22	107	50	153	1	13	""	""	""	1369:24	71	4.666	149	0.677	1	""	""	3	2	37	2	""
2018	12621	3	11062	Green Mountain	-	Opponent Totals	-	-	-	71	51	193	467	223	138	1	10	""	""	""	1369:24	8	0.526	41	0.837	10	""	""	1	2	157	3	""
2018	12621	3	263	Greensboro	-	TEAM	-	-	-	1	""	2	""	1	233	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	263	Greensboro	-	Totals	-	-	-	72	52	196	328	182	233	1	43	""	""	""	1922:05	28	1.311	48	0.632	5	""	""	""	5	124	7	""
2018	12621	3	263	Greensboro	-	Opponent Totals	-	-	-	28	15	71	144	76	311	2	38	""	""	""	1922:05	72	3.371	110	0.604	3	""	""	""	1	63	1	""
2018	12621	3	1111	Greenville	-	TEAM	-	-	-	""	""	0	1	1	169	""	1	""	1	""	""	0	""	4	1.000	""	""	""	1	""	""	""	""
2018	12621	3	1111	Greenville	-	Totals	-	-	-	40	36	116	275	133	206	1	30	""	""	""	1728:37	39	2.031	97	0.713	3	""	""	2	3	71	3	""
2018	12621	3	1111	Greenville	-	Opponent Totals	-	-	-	39	29	107	302	138	183	""	23	""	""	""	1728:37	40	2.083	93	0.699	5	""	""	""	""	90	""	""
2018	12621	3	264	Grinnell	-	TEAM	-	-	-	1	""	2	""	1	168	""	1	""	4	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	264	Grinnell	-	Totals	-	-	-	35	24	94	293	149	168	1	22	""	""	""	1679:40	35	1.875	78	0.690	5	""	""	""	5	132	5	""
2018	12621	3	264	Grinnell	-	Opponent Totals	-	-	-	35	23	93	231	108	199	2	29	""	""	""	1679:40	35	1.875	120	0.774	4	""	""	""	5	84	6	""
2018	12621	3	265	Grove City	-	TEAM	-	-	-	""	""	0	""	""	238	""	1	""	4	""	""	0	""	5	1.000	""	""	""	""	""	""	""	""
2018	12621	3	265	Grove City	-	Totals	-	-	-	34	26	94	291	134	238	""	19	""	""	""	1829:04	23	1.132	76	0.768	5	""	""	3	2	76	2	""
2018	12621	3	265	Grove City	-	Opponent Totals	-	-	-	23	21	67	270	99	259	3	17	""	""	""	1829:04	34	1.673	100	0.746	3	""	""	2	1	96	1	""
2018	12621	3	1112	Guilford	-	TEAM	-	-	-	""	""	0	""	""	129	""	2	""	9	""	""	0	""	10	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1112	Guilford	-	Totals	-	-	-	15	9	39	159	74	203	1	32	""	""	""	1620:47	50	2.776	111	0.689	""	""	""	1	""	72	""	""
2018	12621	3	1112	Guilford	-	Opponent Totals	-	-	-	50	33	133	367	161	181	""	23	""	""	""	1620:47	15	0.833	59	0.797	8	""	""	""	3	130	4	""
2018	12621	3	266	Gust. Adolphus	-	TEAM	-	-	-	1	""	2	""	2	213	""	1	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	1
2018	12621	3	266	Gust. Adolphus	-	Totals	-	-	-	37	27	101	280	142	216	1	32	""	""	""	1721:09	18	0.941	72	0.800	9	""	""	""	2	120	3	""
2018	12621	3	266	Gust. Adolphus	-	Opponent Totals	-	-	-	18	17	53	174	90	205	1	32	""	""	""	1721:09	37	1.935	105	0.739	3	""	""	""	""	70	1	""
2018	12621	3	12399	Gwynedd Mercy	-	TEAM	-	-	-	""	""	0	""	""	147	1	3	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	12399	Gwynedd Mercy	-	Totals	-	-	-	14	7	35	174	72	167	3	17	""	""	""	1649:22	57	3.110	124	0.685	1	""	""	""	""	54	1	""
2018	12621	3	12399	Gwynedd Mercy	-	Opponent Totals	-	-	-	57	37	151	340	181	189	""	14	""	""	""	1649:22	14	0.764	58	0.806	9	""	""	""	2	127	3	""
2018	12621	3	267	Hamilton	-	TEAM	-	-	-	""	""	0	""	""	121	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	267	Hamilton	-	Totals	-	-	-	25	20	70	248	122	156	1	15	""	""	""	1587:23	25	1.417	67	0.728	5	""	""	2	""	100	""	""
2018	12621	3	267	Hamilton	-	Opponent Totals	-	-	-	25	16	66	200	94	172	1	22	""	""	""	1587:23	25	1.417	95	0.792	5	""	""	2	1	78	1	""
2018	12621	3	268	Hamline	-	TEAM	-	-	-	1	""	2	""	1	182	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	268	Hamline	-	Totals	-	-	-	30	20	80	260	138	182	2	19	""	""	""	1751:33	19	0.976	81	0.810	7	""	""	""	""	104	""	""
2018	12621	3	268	Hamline	-	Opponent Totals	-	-	-	19	13	51	219	100	185	""	21	""	""	""	1751:33	30	1.541	108	0.783	4	""	""	3	2	84	3	""
2018	12621	3	269	Hampden-Sydney	-	TEAM	-	-	-	""	""	0	""	""	168	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	269	Hampden-Sydney	-	Totals	-	-	-	34	24	92	217	113	173	""	17	""	""	""	1653:35	24	1.306	77	0.762	4	""	""	""	4	77	5	""
2018	12621	3	269	Hampden-Sydney	-	Opponent Totals	-	-	-	24	16	64	212	101	175	3	14	""	""	""	1653:35	34	1.851	79	0.699	4	""	""	""	2	86	2	""
2018	12621	3	1115	Hanover	-	TEAM	-	-	-	""	""	0	""	""	152	""	5	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1115	Hanover	-	Totals	-	-	-	42	20	104	288	148	196	""	18	""	""	""	1677:35	15	0.805	51	0.773	8	""	""	""	6	110	6	""
2018	12621	3	1115	Hanover	-	Opponent Totals	-	-	-	15	7	37	172	66	261	""	32	""	""	""	1677:35	42	2.253	106	0.716	3	""	""	""	1	73	1	""
2018	12621	3	271	Hardin-Simmons	-	TEAM	-	-	-	""	""	0	""	""	159	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	271	Hardin-Simmons	-	Totals	-	-	-	11	9	31	135	57	161	1	19	""	""	""	1316:13	14	0.957	70	0.833	4	""	""	""	2	66	2	""
2018	12621	3	271	Hardin-Simmons	-	Opponent Totals	-	-	-	14	9	37	207	84	146	""	16	""	""	""	1316:13	11	0.752	46	0.807	6	""	""	""	""	77	""	""
2018	12621	3	276	Haverford	-	TEAM	-	-	-	""	""	0	""	""	263	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	276	Haverford	-	Totals	-	-	-	26	17	69	227	105	270	1	32	""	""	""	1699:58	22	1.165	72	0.766	8	""	""	""	4	95	4	""
2018	12621	3	276	Haverford	-	Opponent Totals	-	-	-	22	15	59	206	94	263	""	27	""	""	""	1699:58	26	1.376	79	0.752	4	""	""	""	2	73	4	""
2018	12621	3	278	Heidelberg	-	TEAM	-	-	-	1	""	2	""	1	164	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	278	Heidelberg	-	Totals	-	-	-	32	21	85	289	130	174	1	12	""	""	""	1561:04	23	1.326	72	0.758	7	""	""	""	1	119	2	""
2018	12621	3	278	Heidelberg	-	Opponent Totals	-	-	-	23	19	65	189	95	141	""	15	""	""	""	1561:04	32	1.845	98	0.754	4	""	""	""	1	69	1	""
2018	12621	3	1124	Hendrix	-	TEAM	-	-	-	""	""	0	""	""	138	""	2	""	2	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1124	Hendrix	-	Totals	-	-	-	23	12	58	210	97	139	3	23	""	""	""	1829:50	69	3.394	118	0.631	3	""	""	3	3	88	3	""
2018	12621	3	1124	Hendrix	-	Opponent Totals	-	-	-	69	50	188	346	188	179	1	19	""	""	""	1829:50	23	1.131	74	0.763	9	""	""	""	3	138	4	""
2018	12621	3	8398	Hilbert	-	TEAM	-	-	-	1	""	2	1	1	99	""	2	""	1	""	""	0	""	2	1.000	""	""	""	""	""	""	""	""
2018	12621	3	8398	Hilbert	-	Totals	-	-	-	12	3	27	146	65	104	""	11	""	""	""	1440:00	66	4.125	162	0.711	""	""	""	""	1	55	1	""
2018	12621	3	8398	Hilbert	-	Opponent Totals	-	-	-	66	53	185	495	228	167	""	15	""	""	""	1440:00	12	0.750	53	0.815	7	""	""	""	2	143	4	""
2018	12621	3	281	Hiram	-	TEAM	-	-	-	""	""	0	1	""	216	""	2	""	3	""	""	0	""	4	1.000	""	""	""	2	""	""	""	""
2018	12621	3	281	Hiram	-	Totals	-	-	-	21	11	53	163	74	216	5	19	""	""	""	1561:54	38	2.190	114	0.750	1	""	""	2	6	56	6	""
2018	12621	3	281	Hiram	-	Opponent Totals	-	-	-	38	32	108	267	154	156	1	11	""	""	""	1561:54	21	1.210	52	0.712	5	""	""	1	1	85	1	""
2018	12621	3	282	Hobart and William Smith Colleges	-	TEAM	-	-	-	""	""	0	""	""	209	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	282	Hobart and William Smith Colleges	-	Totals	-	-	-	23	16	62	276	117	209	1	31	""	""	""	1745:34	13	0.670	62	0.827	6	""	""	""	2	93	3	""
2018	12621	3	282	Hobart and William Smith Colleges	-	Opponent Totals	-	-	-	13	11	37	182	75	253	4	42	""	""	""	1745:34	23	1.186	94	0.803	3	""	""	""	""	67	1	""
2018	12621	3	8404	Hood	-	TEAM	-	-	-	""	""	0	""	""	246	1	3	""	2	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	8404	Hood	-	Totals	-	-	-	25	18	68	247	120	246	2	19	""	""	""	1687:17	30	1.600	75	0.714	3	""	""	""	1	91	1	""
2018	12621	3	8404	Hood	-	Opponent Totals	-	-	-	30	27	87	226	105	238	3	15	""	""	""	1687:17	25	1.334	95	0.792	5	""	""	""	3	93	4	""
2018	12621	3	286	Hope	-	TEAM	-	-	-	""	""	0	""	""	187	""	""	""	2	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	286	Hope	-	Totals	-	-	-	24	15	63	292	129	212	""	19	""	""	""	1792:20	24	1.205	69	0.742	5	""	""	""	2	110	2	""
2018	12621	3	286	Hope	-	Opponent Totals	-	-	-	24	14	62	245	93	204	""	21	""	""	""	1792:20	24	1.205	105	0.814	3	""	""	""	4	78	5	""
2018	12621	3	30160	Houghton	-	TEAM	-	-	-	""	""	0	1	1	146	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""
2018	12621	3	30160	Houghton	-	Totals	-	-	-	31	30	92	261	137	154	4	17	""	""	""	1592:29	35	1.978	72	0.673	3	""	""	7	1	82	1	""
2018	12621	3	30160	Houghton	-	Opponent Totals	-	-	-	35	17	87	220	114	153	""	19	""	""	""	1593:00	31	1.751	102	0.767	3	""	""	4	5	71	5	""
2018	12621	3	2741	Howard Payne	-	TEAM	-	-	-	1	""	2	""	1	117	""	""	""	3	""	""	0	""	3	1.000	""	""	""	""	""	""	""	""
2018	12621	3	2741	Howard Payne	-	Totals	-	-	-	22	16	60	144	79	117	1	29	""	""	""	1287:33	27	1.887	74	0.733	1	""	""	""	""	50	""	""
2018	12621	3	2741	Howard Payne	-	Opponent Totals	-	-	-	27	20	74	198	101	119	1	22	""	""	""	1287:33	22	1.538	57	0.722	6	""	""	""	1	59	2	""
2018	12621	3	292	Hunter	-	TEAM	-	-	-	""	""	0	""	""	128	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	292	Hunter	-	Totals	-	-	-	17	12	46	140	74	132	1	25	""	""	""	1550:00	46	2.671	99	0.683	2	""	""	""	1	44	1	""
2018	12621	3	292	Hunter	-	Opponent Totals	-	-	-	46	25	117	280	145	142	""	24	""	""	""	1550:00	17	0.987	57	0.770	8	""	""	""	4	84	4	""
2018	12621	3	1130	Huntingdon	-	TEAM	-	-	-	""	""	0	""	""	155	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	1130	Huntingdon	-	Totals	-	-	-	19	12	50	177	81	162	1	23	""	""	""	1550:00	50	2.903	105	0.677	2	""	""	""	""	76	1	""
2018	12621	3	1130	Huntingdon	-	Opponent Totals	-	-	-	50	33	133	290	155	158	""	17	""	""	""	1550:00	19	1.103	62	0.765	6	""	""	""	2	86	2	""
2018	12621	3	1133	Husson	-	TEAM	-	-	-	""	""	0	""	""	144	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	1133	Husson	-	Totals	-	-	-	31	22	84	276	121	176	2	12	""	""	""	1444:48	24	1.495	65	0.730	4	""	""	""	3	93	3	""
2018	12621	3	1133	Husson	-	Opponent Totals	-	-	-	24	18	66	187	89	192	3	22	""	""	""	1444:45	31	1.931	90	0.744	6	""	""	1	3	40	3	""
2018	12621	3	300	Ill. Wesleyan	-	TEAM	-	-	-	2	""	4	""	2	190	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	1
2018	12621	3	300	Ill. Wesleyan	-	Totals	-	-	-	40	38	118	248	119	195	4	22	""	""	""	1682:51	26	1.390	70	0.729	2	""	""	""	1	122	1	""
2018	12621	3	300	Ill. Wesleyan	-	Opponent Totals	-	-	-	26	19	71	223	96	159	1	20	""	""	""	1682:51	40	2.139	79	0.664	3	""	""	""	1	93	4	""
2018	12621	3	297	Illinois Col.	-	TEAM	-	-	-	""	""	0	1	""	254	""	""	""	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	297	Illinois Col.	-	Totals	-	-	-	27	19	73	236	112	270	""	27	""	""	""	1640:00	28	1.537	63	0.692	7	""	""	""	""	72	""	""
2018	12621	3	297	Illinois Col.	-	Opponent Totals	-	-	-	28	21	77	232	91	197	1	26	""	""	""	1640:00	27	1.482	85	0.759	7	""	""	""	3	93	6	""
2018	12621	3	303	Immaculata	-	TEAM	-	-	-	""	""	0	""	""	142	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	303	Immaculata	-	Totals	-	-	-	32	18	82	205	102	142	""	11	""	""	""	1597:35	35	1.972	93	0.727	4	""	""	1	3	72	3	""
2018	12621	3	303	Immaculata	-	Opponent Totals	-	-	-	35	25	95	285	128	200	""	16	""	""	""	1597:35	32	1.803	70	0.686	4	""	""	1	5	105	5	""
2018	12621	3	313	Ithaca	-	TEAM	-	-	-	1	""	2	""	1	148	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	313	Ithaca	-	Totals	-	-	-	32	26	90	247	115	148	1	13	""	""	""	1588:02	23	1.303	72	0.758	5	""	""	""	3	108	3	""
2018	12621	3	313	Ithaca	-	Opponent Totals	-	-	-	23	16	62	190	95	134	1	11	""	""	""	1588:02	32	1.814	83	0.722	4	""	""	""	1	58	2	""
2018	12621	3	320	John Carroll	-	TEAM	-	-	-	""	""	0	""	""	161	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2018	12621	3	320	John Carroll	-	Totals	-	-	-	48	48	144	315	150	161	2	25	""	""	""	1773:25	16	0.812	66	0.805	10	""	""	""	5	140	6	""
2018	12621	3	320	John Carroll	-	Opponent Totals	-	-	-	16	14	46	179	82	206	3	25	""	""	""	1773:25	48	2.436	102	0.680	""	""	""	""	""	52	""	""
2018	12621	3	321	John Jay	-	TEAM	-	-	-	""	""	0	""	""	136	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	321	John Jay	-	Totals	-	-	-	30	14	74	227	125	161	""	24	""	""	""	1559:46	24	1.385	112	0.824	6	""	""	""	""	70	1	""
2018	12621	3	321	John Jay	-	Opponent Totals	-	-	-	24	18	66	294	136	164	3	20	""	""	""	1559:46	31	1.789	94	0.752	5	""	""	""	2	93	4	""
2018	12621	3	322	Johns Hopkins	-	TEAM	-	-	-	""	""	0	""	""	188	""	""	""	3	""	""	0	""	1	1.000	""	""	""	""	""	""	""	""
2018	12621	3	322	Johns Hopkins	-	Totals	-	-	-	41	33	115	321	141	188	""	13	""	""	""	1700:35	6	0.318	49	0.891	13	""	""	""	5	101	5	""
